,sku,post_status,product_title,short_description,description,featured_image,price,sale_price,in_stock,Stock,sale_price_dates_from,sale_price_dates_to,In stock?,Low stock amount,Backorders allowed?,Sold individually?,Weight,Length,Width,Height (cm),category,tag
43,,1,Aruba 7010 Mobility Controller | Aruba," <h1>
  Aruba 7010 Mobility Controller.
 </h1>
 <p>
  ARUBA NETWORKS MANAGED 7010.
 </p>
</div>"," <h1>
  Aruba 7010 Mobility Controller
 </h1>
 <p>
  <img alt=""ARUBA NETWORKS MANAGED 7010"" class=""wp-image-8702 aligncenter"" height=""131"" loading=""lazy"" sizes=""(max-width: 393px) 100vw, 393px"" src=""https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010-300x100.jpg"" srcset=""https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010-300x100.jpg 300w, https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010-600x200.jpg 600w, https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010-1024x341.jpg 1024w, https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010-768x256.jpg 768w, https://refurbish.ae/wp-content/uploads/2020/12/ARUBA-NETWORKS-MANAGED-7010.jpg 1094w"" width=""393""/>
 </p>
 <table class=""a-keyvalue prodDetTable"" id=""productDetails_techSpec_section_1"" role=""presentation"" style=""height: 195px;"" width=""832"">
  <tbody>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Brand
    </th>
    <td class=""a-size-base"">
     HP
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Item model number
    </th>
    <td class=""a-size-base"">
     JW678A#ABA
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Item Weight
    </th>
    <td class=""a-size-base"">
     8 pounds
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Product Dimensions
    </th>
    <td class=""a-size-base"">
     2 x 13 x 13 inches
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Item Dimensions LxWxH
    </th>
    <td class=""a-size-base"">
     2 x 13 x 13 inches
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Manufacturer
    </th>
    <td class=""a-size-base"">
     Hewlett Packard
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     ASIN
    </th>
    <td class=""a-size-base"">
     B07171WNPS
    </td>
   </tr>
   <tr>
    <th class=""a-color-secondary a-size-base prodDetSectionEntry"">
     Is Discontinued By Manufacturer
    </th>
    <td class=""a-size-base"">
     No
    </td>
   </tr>
  </tbody>
 </table>
 <h2>
  <a href=""https://en.wikipedia.org/wiki/Aruba_Networks"" rel=""noopener"" target=""_blank"">
   Aruba
  </a>
  7010 Mobility Controller
 </h2>
 <p>
  is designed for mid-sized branch deployments that require several PoE and PoE+ switch ports. Aruba 7000 series Mobility Controllers optimize cloud services and secure enterprise applications for hybrid WAN at branch offices while reducing the cost and complexity of deploying and managing the network.
 </p>
 <p>
  The 7000 Series Mobility Controllers combine wireless, wired, and hybrid WAN services, support up to 64 APs and 24 Ethernet ports,
 </p>
 <p>
  Aruba 7010 Mobility Controller and feature integrated WAN compression, health checks, zero-touch configuration, and policy-based routing.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
 <p>
  .
  <a href=""https://refurbish.ae/?product=aruba-networks-s3500-24-port-poe-s3500-24p-gigabit-switch-s3500-4x10g-10gb"" rel=""noopener"" target=""_blank"">
   more
  </a>
 </p>
 <p>
  <a href=""https://en.wikipedia.org/wiki/Aruba_Networks"" rel=""noopener"" target=""_blank"">
   Aruba
  </a>
  7010 Mobility Controller is designed for mid-sized branch deployments that require several PoE and PoE+ switch ports. Aruba 7000 series Mobility Controllers optimize cloud services and secure enterprise applications for hybrid WAN at branch offices while reducing the cost and complexity of deploying and managing the network.
 </p>
 <p>
  The 7000 Series Mobility Controllers combine wireless, wired, and hybrid WAN services, support up to 64 APs and 24 Ethernet ports,
 </p>
 <p>
  Aruba 7010 Mobility Controller and feature integrated WAN compression, health checks, zero-touch configuration, and policy-based routing.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/12/Untitled-1-3.png,0,,1,,,,0,,0,0,,,,,"Arista, Switches, ","Arista, Juniper, switches, Uncategorized, wireless, "
44,7240XM,1,Aruba 7240 7240XM-RW ARCN0102 MOBILITY CONTROLLER 7240XM-RW," <p>
  ARUBA
 </p>
</div>"," <p>
  Aruba 7240XMDC (US) 16GB DRAM 4p 10GBase-X /SFP+ 2p Dual Pers (10/100/1000 or SFP) DC
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/08/aruba.jpg,0,,1,,,,0,,0,0,,,,,"Switches, ","hp aruba switches, networking switches, "
45,ARUBA 800,1,Aruba 800 Controller Wireless Access Point Wireless LAN Controller AP Points," <p>
  ARUBA
 </p>
</div>"," <p>
  Aruba 800 Controller Wireless Access Point Wireless LAN Controller AP Points
 </p>
 <p>
  Tested and well maintained by professional team,working in A Grade condition.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce site all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate trainings and IT support services. For enquires please contact us on 971-504086561.
 </p>
 <p>
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/08/aruba-800-controller-wireless-access-point-wireless-lan-controller-ap-points-38154-p.jpg,0,,1,,,,0,,0,0,,,,,"Switches, ","aruba, network access point, wireless access points, wireless devices, wireless lan controller, "
46,,1,Aruba Managed 2930F 48," <table width=""644"">
  <tbody>
   <tr>
    <td width=""644"">
     48 RJ-45 autosensing 10/100/1000 PoE+ ports (IEEE 802.3 Type 10BASE-T
    </td>
   </tr>
   <tr>
    <td width=""644"">
     4 SFP 1GbE ports; PHY-less
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3u Type 100BASE-TX
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3ab Type 1000BASE-T
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3at PoE+)
    </td>
   </tr>
   <tr>
    <td width=""644"">
     Duplex: 10BASE-T/100BASE-TX: half or full
    </td>
   </tr>
   <tr>
    <td width=""644"">
     1000BASE-T: full only
    </td>
   </tr>
  </tbody>
 </table>
</div>"," <h1>
 </h1>
 <p>
  <img alt="""" class=""alignnone wp-image-7173"" height=""98"" loading=""lazy"" sizes=""(max-width: 174px) 100vw, 174px"" src=""https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-300x169.jpeg"" srcset=""https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-300x169.jpeg 300w, https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-600x337.jpeg 600w, https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-1024x575.jpeg 1024w, https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-768x431.jpeg 768w, https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22.jpeg 1280w"" width=""174""/>
 </p>
 <h1>
  ARUBA MANAGED 2930F 48
 </h1>
 <p>
  This switches contains features like 48 RJ-45 Auto scanning 10/100/1000 PoE+ ports of  and 4 SFP 1GPE Ports and it supports IEEE 802.3u Type 100BASE-TX and IEEE 802.3ab Type 1000BASE-T also it supports IEEE 802.3at PoE+) it has Duplex of 10BASE-T/100BASE-TX half or full support, But 1000BASE-T is full
 </p>
 <table width=""644"">
  <tbody>
   <tr>
    <td width=""644"">
     48 RJ-45 autosensing 10/100/1000 PoE+ ports (IEEE 802.3 Type 10BASE-T
    </td>
   </tr>
   <tr>
    <td width=""644"">
     4 SFP 1GbE ports; PHY-less
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3u Type 100BASE-TX
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3ab Type 1000BASE-T
    </td>
   </tr>
   <tr>
    <td width=""644"">
     IEEE 802.3at PoE+)
    </td>
   </tr>
   <tr>
    <td width=""644"">
     Duplex: 10BASE-T/100BASE-TX: half or full
    </td>
   </tr>
   <tr>
    <td width=""644"">
     1000BASE-T: full only
    </td>
   </tr>
  </tbody>
 </table>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce site all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate trainings and IT support services. For enquires please contact us on (+971) 56 109 8656.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/10/WhatsApp-Image-2020-10-14-at-14.51.22-1.jpeg,0,,0,,,,0,,0,0,,,,,"Uncategorized, ",
47,S2500,1,Aruba Networks S3500 24-Port PoE S3500-24P Gigabit Switch S3500-4x10G 10GB," <p>
  ARUBA
 </p>
</div>"," <p>
  S3500-24P Gigabit Switch S3500-4x10G 10GB
 </p>
 <p>
  Tested and well maintained by professional team,working in A Grade condition.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce site all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate trainings and IT support services. For enquires please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/12/s-l640-1.jpg,0,,1,,,,0,,0,0,,,,,"Switches, ",
48,ASA-PWR-AC,1,ASA-PWR-AC,," <p>
  ASA 5545-X/5555-X AC Power Supply
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
49,ASA5508-K9,1,ASA5508-K9,," <p>
  5508-X w/ FirePOWER, 8GE EU-STOCK in our stock NOB
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
50,ASA5512-FPWR-K9,1,ASA5512-FPWR-K9,," <p>
  ASA 5512-X w FirePower SW
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
51,ASA5512-K9,1,ASA5512-K9,," <p>
  ASA 5512-X with SW, 6GE Data, 1GE Mgmt, AC, 3DES/A
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
52,ASA5515-K9,1,ASA5515-K9,," <p>
  ASA 5515-X WITH SW 6GE DATA 1GE MGMT 3DES/AES
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
53,ASA5520-BUN-K9,1,ASA5520-BUN-K9,," <p>
  ASA 5520 Appliance with SW,HA,4GE, 3DES VPN PLUS
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
54,ASA5520-CSC10-K9,1,ASA5520-CSC10-K9 Cisco ASA 5500 Series 5520 Content Security,," <p>
  Cisco ASA 5520 Adaptive Security Appliance delivers a wide range of security services with Active/Active high availability and Gigabit Ethernet connectivity for medium-sized enterprise networks, in a modular, high-performance appliance. Using its four Gigabit Ethernet interfaces and support for up to 25 VLANs, businesses can easily deploy these security services into multiple zones within their network.
 </p>
 <table border=""0"" class=""blue-table"">
  <tbody>
   <tr>
    <td>
     <strong>
      Expansion Slot(s)
     </strong>
    </td>
    <td>
     1 (total) / 0 (free) x Expansion Slot
    </td>
   </tr>
   <tr>
    <td>
     <strong>
      Interfaces
     </strong>
    </td>
    <td>
     2 x Hi-Speed USB – 4 PIN USB Type A
     <br/>
     4 x network – Ethernet 10Base-T/100Base-TX/1000Base-T – RJ-45
     <br/>
     1 x network – Ethernet 10Base-T/100Base-TX – RJ-45
     <br/>
     1 x management – console – RJ-45
     <br/>
     1 x serial – auxiliary – RJ-45
    </td>
   </tr>
  </tbody>
 </table>
</div>",https://refurbish.ae/wp-content/uploads/2020/08/asa5510-scaled.jpg,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, ","cisco, cisco security appliances, Firewall, "
55,ASA5525-FPWR-K9,1,ASA5525-FPWR-K9,," <p>
  ASA 5525-X with FirePOWER, 8GE, AC    ASK PICS NOB
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
56,ASA5525-K9,1,ASA5525-K9,," <p>
  Cisco ASA 5525-X Firewall
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
57,ASA5545-K9,1,ASA5545-K9,," <p>
  ASA 5545-X w/ SW, 8GE Data, 1GE Mgmt, 1xAC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
58,ASA5555-FPWR-K9,1,ASA5555-FPWR-K9,," <p>
  ASA 5555-X w FirePOWER Services, 8GE, 2x AC, 3DES
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
59,ASA5555-K9,1,ASA5555-K9,," <p>
  ASA5555-X FW, Multiservice capable, 8x 1GE 1 x AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
60,ASA5585-PWR-AC,1,ASA5585-PWR-AC,," <p>
  1200W AC POWER SUPPLY FOR ASA5585
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
61,ASA5585-S10X-K9,1,ASA5585-S10X-K9,," <p>
  with SSP10,8GE,2SFP+,2GE Mgt,2 AC,3DES/AES
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
62,ASA5585-S40-2A-K9,1,ASA5585-S40-2A-K9,," <p>
  ASA 5585-X Chas w/SSP40, 12GE, 8SFP+, dual AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
63,ASA5585-S40-K9,1,ASA5585-S40-K9,," <p>
  ASA 5585-X Chas w/SSP40, 12GE, 8SFP+, dual AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
64,ASA5585-SSP-10,1,ASA5585-SSP-10,," <p>
  ASA 5585-X Security Services Processor-10 with 8GE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Firewall, Security, ","cisco, Firewall, Security, "
65,ASR-9001,1,ASR-9001,," <p>
  ASR 9001 ROUTER W RACKMOUNT/Fan/2xAC 750W PCU
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/ASR-9001-S.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
66,ASR-9006-AC,1,ASR-9006-AC,," <p>
  ASR-9006 AC Chassis
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/9006.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
67,ASR-9010-AC,1,ASR-9010-AC,," <p>
  ASR 9010 AC Chassis with 2x PEM
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco-asr-9010-dc-v2-1.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
68,ASR-920-12CZ-A,1,ASR-920-12CZ-A,," <p>
  ASR920 12GE 2xAC Metro-IP-Acces Licence
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/asr920.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
69,ASR1001,1,ASR1001,," <p>
  Crypto, 4 built-in GE, 2 x AC P/S w IP Base
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
70,ASR1001-2.5G-VPNK9,1,ASR1001-2.5G-VPNK9,," <p>
  ASR1001 VPN Bundle, 2.5G Base System, AESK9, IPSec
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
71,ASR1001-ADVIP,1,ASR1001-ADVIP,," <p>
  Crypto, 4 built-in GE, 2 x AC P/S w AdvIP Services
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
72,ASR1001-ENT,1,ASR1001-ENT,," <p>
  Crypto, 4 built-in GE, 2 x AC P/S w Enterprise Ser
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
73,ASR1001-HX,1,ASR1001-HX,," <p>
  ASR1001-HX, 4x10GE+4x1GE,2xP/S
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
74,ASR1001-X,1,ASR1001-X,," <p>
  ASR1001-X Aggregation Services with 2x AC PSU
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/cisco_asr1001.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
75,ASR1002-X,1,ASR1002-X,," <p>
  ASR1002-X Chassis, 6 built-in GE, Dual P/S, 4GB DR
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/ASR1002-X.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
76,ASR1006-2DC,1,ASR1006-2DC,," <p>
  ASR1006 Chassis 2xDC POWER, 2x FAN
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/ASR-1006.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
77,ASR1006-X,1,ASR1006-X,," <p>
  ASR1006-X Chassis, no power, 2x FAN
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/ASR-1006.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
78,ASR920-S-A,1,ASR920-S-A,," <p>
  ASR920 Series – Advanced Metro IP Access
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/asr920.jpg,0,,1,,,,0,,0,0,,,,,"ASR Series, ","cisco, Routers, "
79,Brocade 5100,1,Brocade 5100 40-Port 8Gb FC SAN Switch 24-Port Active SM-5120-1000," <p>
  BROCADE
 </p>
</div>"," <h2>
  Brocade 5100 40-Port 8Gb FC SAN Switch 24-Port Active SM-5120-1000
 </h2>
 <p>
  Tested and well maintained by a professional team, working in A Grade condition.
 </p>
 <p>
  <a href=""https://refurbished.ae/"">
   Refurbished.ae
  </a>
  is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Switches, ",
80,Brocade 7800,1,Brocade 7800 FC Fabric Extension Switch HD-7800F-0002," <p>
  BROCADE
 </p>
</div>"," <h1>
  Brocade 7800 FC Fabric Extension Switch HD-7800F-0002
 </h1>
 <p>
  The Brocade 7800 Extension Switch combines best-in-class Fibre Channel, FICON, and FCIP performance, “pay-as-you-grow” scalability, and flexible deployment options for remote replication, backup, and migration. Up to sixteen 8 Gbps Fibre Channel ports and six 1 Gigabit Ethernet (GbE) ports provide scalable bandwidth, port density, and throughput, extending and optimizing Storage Area Network (SAN) fabric connectivity over distance to support business continuity and disaster recovery applications.
 </p>
 <p>
  Tested and well maintained by a professional team, working in A Grade condition.
 </p>
 <p>
  <a href=""https://refurbished.ae/"">
   Refurbished.ae
  </a>
  is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
 <p>
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/08/7800_extension_switch_angle2.jpg,0,,1,,,,0,,0,0,,,,,"Switches, ",
81,VDX 6720,1,Brocade BR-VDX6720-24-R Switch 80-1004565-04," <p>
  BROCADE
 </p>
</div>"," <h1>
  Brocade BR-VDX6720-24-R Switch 80-1004565-04
 </h1>
 <p>
  Tested and well maintained by a professional team, working in A Grade condition.
 </p>
 <p>
  <a href=""https://refurbished.ae/"">
   Refurbished.ae
  </a>
  is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Switches, ",
82,,1,Brocade DS-300B," <p>
  BROCADE DS-300B
 </p>
</div>"," <h1 class=""product_title entry-title"">
  BROCADE DS-300B
 </h1>
 <p>
  <img alt=""BROCADE DS-300B"" class=""size-medium wp-image-8714"" height=""122"" loading=""lazy"" sizes=""(max-width: 300px) 100vw, 300px"" src=""https://refurbish.ae/wp-content/uploads/2020/12/BrocadeDS-300B-300x122.jpg"" srcset=""https://refurbish.ae/wp-content/uploads/2020/12/BrocadeDS-300B-300x122.jpg 300w, https://refurbish.ae/wp-content/uploads/2020/12/BrocadeDS-300B-600x244.jpg 600w, https://refurbish.ae/wp-content/uploads/2020/12/BrocadeDS-300B-768x313.jpg 768w, https://refurbish.ae/wp-content/uploads/2020/12/BrocadeDS-300B.jpg 965w"" width=""300""/>
 </p>
 <p>
  BROCADE DS-300B
 </p>
 <p>
  MODEL NAME: DS-300B
 </p>
 <p>
  E-PORTS: –
 </p>
 <p>
  SFP- PORTS: 24
 </p>
 <p>
  TYPE: MANAGED
 </p>
 <p>
  The DS-300B integrates innovative hardware and software features that make it easy to deploy, manage, and integrate into a wide range of IT environments. It enables organizations to start small and grow their storage networks in a non-disruptive manner by providing state-of-the-art performance and Ports-on-Demand scalability. Organizations can deploy high performance 8 Gb/s SFPs to meet today’s increased application and performance demands. To further simplify deployment, the DS-300B features the EZ Switch Setup wizard and other usability and configuration enhancements.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/12/s-l1600-3.jpg,0,,1,,,,0,,0,0,,,,,"Brocade, Switches, ",
83,,1,Brocade ICX 6430-24p 24-port Gigabit Ethernet Network Switch 4pt SFP," <p>
  Brocade ICX 6430-24p 24-port Gigabit Ethernet Network Switch 4pt SFP
 </p>
 <p>
  Tested and well maintained by professional team, Working in A grade condition.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For inquiries please contact us on 971-504086561.
 </p>
</div>",,https://refurbish.ae/wp-content/uploads/2021/06/s-l640.jpg,0,,0,,,,0,,0,0,,,,,,
84,,1,Brocade ICX 6610-48P Layer 3 Switch," <p>
  Brocade ICX 6610-48P Layer 3 Switch
 </p>
 <ul>
  <li>
   Device Type : Switch – 48 Ports – L3 – Managed – Stackable
  </li>
  <li>
   Enclosure Type : Desktop, Rack-mountable – 1u
  </li>
  <li>
   Ports : 48 X 10/100/1000 + 8 X Sfp+
  </li>
  <li>
   Performance : Switching Capacity : 576 Gbps Forwarding Performance : 432 Mbps Stacking Bandwidth : 320 Gbps
  </li>
  <li>
   Capacity : Virtual Interfaces (vlans) : 4096 Spanning Tree Protocol Instances : 254
  </li>
  <li>
   Mac Address Table Size : 32k Entries
  </li>
  <li>
   Jumbo Frame Support : 9000
  </li>
  <li>
   Max Units In A Stack : 8
  </li>
  <li>
   Routing Protocol : Rip-1, Rip-2, Vrrp, Ospfv2, Pim-sm, Pim-dm, Ospfv3, Pim-ssm, Vrrpe, Static Ipv4 Routing, Static Ipv6 Routing, Ecmp, Policy-based Routing (pbr), Ripng, Vrrpv3
  </li>
  <li>
   Remote Management Protocol : Snmp 1, Snmp, Rmon, Telnet, Snmp 3, Snmp 2c, Http, Tftp, Cli
  </li>
 </ul>
 <p>
 </p>
</div>",,https://refurbish.ae/wp-content/uploads/2021/06/1021327096.jpg,0,,0,,,,0,,0,0,,,,,,
